CONTIG	POS	CHR	MALE_POS	FEMALE_POS
LG7	8579024	7	6.454	37.518
LG7	8579028	7	6.454	37.518
LG7	8579030	7	6.454	37.518
LG7	8579061	7	6.454	37.518
LG7	8579076	7	6.454	37.518
LG7	8611882	7	6.454	37.518
LG7	8668630	7	6.454	37.731
LG7	8668645	7	6.561	37.838
LG7	8668650	7	6.561	37.838
LG7	8751842	7	6.561	37.945
LG7	8752860	7	6.561	38.158
LG7	8752870	7	6.561	38.372
LG7	8756117	7	6.561	38.372
LG7	8874686	7	6.667	38.693
LG7	8883660	7	6.667	38.693
LG7	8883685	7	6.667	38.693
LG7	8883704	7	6.667	38.800
LG7	8883754	7	6.667	38.800
LG7	8883759	7	6.667	38.906
LG7	8883769	7	6.667	39.013
LG7	8884224	7	6.667	39.013
LG7	8895613	7	6.667	39.013
LG7	8908371	7	6.667	39.013
LG7	9038478	7	6.881	39.120
LG7	9073896	7	6.881	39.120
LG7	9104348	7	6.881	39.120
LG7	9113233	7	6.881	39.333
LG7	9113236	7	6.881	39.333
LG7	9124013	7	6.881	39.440
LG7	9127039	7	6.881	39.440
LG7	9141409	7	6.881	39.654
LG7	9141670	7	7.202	39.761
LG7	9214572	7	7.308	39.974
LG7	9215260	7	7.415	40.081
LG7	9266694	7	7.522	40.081
LG7	9432886	7	7.522	40.081
LG7	9445936	7	7.629	40.081
LG7	9445970	7	7.629	40.081
LG7	9482003	7	7.629	40.188
LG7	9491353	7	7.629	40.188
LG7	9543660	7	7.629	40.509
LG7	9543673	7	7.629	40.509
LG7	9559228	7	7.629	40.509
LG7	9585914	7	7.629	40.509
LG7	9588451	7	7.629	40.615
LG7	9589162	7	7.735	40.615
LG7	9589168	7	7.735	40.615
LG7	9589175	7	7.735	40.615
LG7	9589249	7	7.735	40.615
LG7	9603829	7	7.735	40.615
LG7	9611576	7	7.735	40.615
LG7	9611581	7	7.842	40.615
LG7	9611589	7	7.842	40.615
LG7	9624482	7	7.842	40.615
LG7	9624520	7	7.842	41.044
LG7	9639861	7	7.842	41.044
LG7	9639862	7	7.842	41.044
LG7	9639889	7	7.842	41.044
LG7	9644854	7	8.056	41.044
LG7	9664155	7	8.056	41.044
LG7	9681809	7	8.056	41.044
LG7	9719231	7	8.056	41.044
LG7	9719243	7	8.056	41.044
LG7	9740797	7	8.056	41.150
LG7	9745663	7	8.056	41.150
LG7	9745668	7	8.056	41.150
LG7	9837671	7	8.163	41.150
LG7	9910842	7	8.269	41.257
LG7	9935803	7	8.376	41.257
LG7	9965383	7	8.376	41.257
LG7	9982076	7	8.376	41.257
LG7	9982096	7	8.376	41.257
LG7	9982120	7	8.483	41.471
LG7	9999051	7	8.483	41.577
LG7	10005273	7	8.589	41.684
LG7	10027725	7	8.589	41.684
LG7	10027742	7	8.589	41.684
LG7	10027752	7	8.589	41.684
LG7	10083768	7	8.589	41.791
LG7	10083769	7	8.589	41.791
LG7	10109085	7	8.589	41.791
LG7	10115161	7	8.589	42.005
LG7	10140373	7	8.589	42.111
LG7	10175517	7	8.589	42.325
LG7	10226601	7	8.589	42.432
LG7	10273322	7	8.696	42.645
LG7	10274887	7	8.696	42.752
LG7	10289473	7	8.910	42.752
LG7	10289484	7	9.017	42.752
LG7	10292015	7	9.017	42.752
LG7	10307473	7	9.017	42.752
LG7	10319502	7	9.337	42.859
LG7	10336457	7	9.337	42.859
LG7	10336467	7	9.337	42.859
LG7	10336478	7	9.337	42.859
LG7	10336512	7	9.337	42.859
LG7	10382146	7	9.551	43.072
LG7	10382191	7	9.551	43.072
LG7	10390716	7	9.551	43.393
LG7	10397729	7	9.765	43.607
LG7	10421680	7	9.978	43.821
LG7	10442056	7	9.978	43.821
LG7	10484577	7	10.085	43.927
LG7	10542577	7	10.085	44.248
LG7	10629704	7	10.299	44.462
LG7	10634362	7	10.299	44.998
LG7	10634376	7	10.299	45.105
LG7	10695578	7	10.406	45.211
LG7	10695580	7	10.406	45.211
LG7	10716927	7	10.619	45.747
LG7	10827991	7	10.833	46.391
LG7	10828000	7	10.940	46.498
LG7	10876161	7	11.046	46.498
LG7	10881587	7	11.153	46.604
LG7	10898785	7	11.367	46.925
LG7	10926703	7	11.367	47.032
LG7	10986717	7	11.473	47.139
LG7	10998185	7	11.580	47.352
LG7	11001996	7	11.580	47.459
LG7	11066101	7	11.794	47.459
LG7	11066139	7	11.794	47.459
LG7	11114279	7	11.901	47.780
LG7	11114331	7	11.901	47.780
LG7	11114334	7	11.901	47.780
LG7	11126161	7	11.901	47.994
LG7	11134620	7	11.901	47.994
LG7	11145987	7	11.901	47.994
LG7	11156380	7	11.901	48.100
LG7	11181524	7	12.221	48.529
LG7	11181577	7	12.221	48.529
LG7	11190187	7	12.328	48.529
LG7	11190194	7	12.328	48.529
LG7	11190199	7	12.756	49.281
LG7	11230802	7	12.863	49.387
LG7	11457674	7	12.970	49.387
LG7	11502400	7	12.970	49.494
LG7	11502433	7	12.970	49.494
LG7	11516245	7	12.970	49.494
LG7	11530238	7	12.970	49.601
LG7	11536417	7	12.970	49.601
LG7	11536428	7	12.970	49.601
LG7	11536429	7	12.970	49.601
LG7	11536473	7	12.970	49.601
LG7	11564573	7	12.970	49.601
LG7	11567628	7	12.970	49.601
LG7	11567634	7	12.970	49.601
LG7	11582134	7	12.970	49.814
LG7	11599177	7	12.970	50.350
LG7	11599214	7	12.970	50.457
LG7	11643153	7	13.184	50.564
LG7	11643179	7	13.184	50.564
LG7	11654823	7	13.184	50.670
LG7	11654831	7	13.184	50.670
LG7	11654832	7	13.184	50.670
LG7	11654842	7	13.184	50.670
LG7	11654849	7	13.612	50.777
LG7	11694803	7	13.933	50.884
LG7	11781982	7	14.146	51.098
LG7	11831284	7	14.146	51.311
LG7	11845109	7	14.146	51.311
LG7	11845121	7	14.146	51.311
LG7	11845693	7	14.253	51.525
LG7	11845698	7	14.253	51.632
LG7	11884729	7	14.253	51.632
LG7	11953804	7	14.253	51.845
LG7	11963340	7	14.574	51.845
LG7	11981731	7	14.574	51.952
LG7	12048636	7	14.895	52.273
LG7	12048656	7	14.895	52.380
LG7	12072644	7	15.108	52.808
LG7	12072645	7	15.108	52.808
LG7	12072658	7	15.108	52.808
LG7	12131965	7	15.108	52.808
LG7	12138879	7	15.429	53.022
LG7	12193689	7	15.536	53.128
LG7	12193694	7	15.643	53.235
LG7	12259559	7	15.749	53.235
LG7	12267430	7	15.856	53.342
LG7	12277338	7	15.963	53.663
LG7	12293586	7	15.963	53.663
LG7	12311721	7	15.963	53.663
LG7	12317662	7	15.963	53.663
LG7	12317698	7	15.963	53.663
LG7	12320953	7	15.963	53.876
LG7	12332899	7	15.963	53.983
LG7	12356751	7	16.177	54.304
LG7	12356757	7	16.177	54.304
LG7	12381384	7	16.177	54.518
LG7	12381385	7	16.177	54.518
LG7	12394340	7	16.713	54.731
LG7	12413946	7	16.713	54.731
LG7	12426422	7	16.819	55.052
LG7	12458864	7	17.033	55.373
LG7	12464922	7	17.140	55.587
LG7	12473387	7	17.140	55.587
LG7	12502870	7	17.140	55.587
LG7	12564148	7	17.140	55.587
LG7	12564157	7	17.140	55.587
LG7	12564173	7	17.353	55.587
LG7	12574065	7	17.460	55.907
LG7	12581813	7	17.674	56.121
LG7	12597630	7	18.102	56.228
LG7	12623178	7	18.423	56.549
LG7	12623182	7	18.423	56.549
LG7	12675313	7	18.637	56.655
LG7	12706291	7	19.497	56.976
LG7	12726476	7	19.497	56.976
LG7	12741986	7	19.603	57.297
LG7	12742872	7	20.139	57.511
LG7	12744326	7	20.139	57.511
LG7	12765172	7	20.139	57.618
LG7	12794937	7	20.246	57.724
LG7	12805678	7	20.246	57.724
LG7	12840091	7	20.353	58.153
LG7	12840094	7	20.353	58.153
LG7	12907444	7	21.213	58.581
LG7	12958465	7	21.213	58.581
LG7	12996379	7	21.320	58.795
LG7	13005648	7	21.427	58.795
LG7	13088128	7	21.427	59.223
LG7	13088155	7	21.427	59.223
LG7	13096087	7	21.640	59.223
LG7	13102489	7	21.747	59.651
LG7	13102490	7	21.961	60.079
LG7	13135312	7	22.281	60.400
LG7	13199265	7	22.495	60.614
LG7	13199276	7	22.495	60.614
LG7	13215616	7	22.923	61.042
LG7	13215617	7	22.923	61.042
LG7	13356801	7	23.244	61.578
LG7	13430797	7	23.244	62.222
LG7	13430949	7	23.458	62.436
LG7	13430975	7	23.672	62.864
LG7	13455636	7	23.778	63.077
LG7	13484349	7	23.885	63.506
LG7	13513757	7	23.992	63.719
LG7	13521121	7	24.099	63.826
LG7	13524147	7	24.312	63.933
LG7	13525062	7	24.312	64.040
LG7	13575271	7	24.419	64.146
LG7	13590389	7	24.526	64.360
LG7	13590390	7	24.526	64.360
LG7	13590392	7	24.526	64.360
LG7	13590962	7	24.739	64.360
LG7	13596504	7	24.739	64.467
LG7	13609827	7	24.739	64.467
LG7	13621153	7	24.846	64.467
LG7	13675447	7	25.274	64.573
LG7	13675465	7	25.274	64.573
LG7	13694258	7	25.274	64.680
LG7	13694284	7	25.274	64.680
LG7	13731528	7	25.274	64.680
LG7	13734048	7	25.274	64.787
LG7	13757765	7	25.274	64.787
LG7	13764188	7	25.381	64.787
LG7	13764206	7	25.809	65.323
LG7	13772420	7	26.023	65.323
LG7	13811990	7	26.559	65.644
LG7	13930470	7	26.880	66.072
LG7	13954265	7	27.416	66.608
LG7	13980898	7	27.416	66.608
LG7	13980927	7	27.416	66.608
LG7	13981679	7	27.522	66.821
LG7	13995266	7	27.522	66.928
LG7	13995321	7	27.736	67.249
LG7	14019340	7	28.164	67.677
LG7	14041251	7	28.593	68.213
LG7	14084246	7	28.699	68.534
LG7	14084251	7	28.806	68.641
LG7	14084274	7	28.806	68.748
LG7	14088926	7	29.127	69.068
LG7	14107611	7	29.448	69.820
LG7	14145916	7	29.448	70.141
LG7	14167529	7	29.661	70.569
LG7	14167568	7	30.090	70.998
LG7	14167574	7	30.090	71.104
LG7	14270098	7	30.196	71.533
LG7	14323659	7	30.625	72.285
LG7	14323697	7	31.161	72.713
LG7	14340629	7	31.267	72.713
LG7	14372112	7	31.374	73.034
LG7	14372116	7	31.374	73.034
LG7	14391599	7	31.481	73.034
LG7	14400167	7	31.909	73.786
LG7	14426556	7	32.016	73.892
LG7	14450505	7	32.229	74.644
LG7	14500436	7	32.229	75.072
LG7	14534133	7	32.336	75.501
LG7	14553683	7	32.764	75.714
LG7	14589407	7	33.408	76.466
LG7	14656217	7	33.836	76.787
LG7	14673965	7	34.050	77.108
LG7	14763495	7	34.157	77.215
LG7	14780079	7	34.264	77.215
LG7	14857405	7	34.584	77.751
LG7	14877544	7	34.798	77.751
LG7	14877564	7	34.798	77.751
LG7	14877589	7	34.798	77.964
LG7	14877593	7	34.905	77.964
LG7	14931068	7	35.012	78.178
LG7	14931093	7	35.012	78.178
LG7	14949799	7	35.440	78.499
LG7	14949800	7	35.654	78.499
LG7	15051257	7	35.654	79.359
LG7	15071896	7	35.760	79.466
LG7	15101126	7	35.867	79.573
LG7	15101933	7	36.295	79.679
LG7	15117004	7	36.509	79.786
LG7	15117032	7	36.509	79.786
LG7	15133799	7	36.723	80.000
LG7	15133870	7	37.583	80.643
LG7	15181079	7	37.796	80.857
LG7	15239406	7	38.010	81.609
LG7	15239450	7	38.010	81.609
LG7	15239458	7	38.224	81.609
LG7	15278813	7	38.331	81.609
LG7	15323533	7	38.544	82.469
LG7	15342597	7	38.651	82.469
LG7	15351802	7	38.651	82.790
LG7	15351814	7	38.758	82.897
LG7	15368651	7	39.186	83.111
LG7	15386979	7	39.186	83.217
LG7	15419177	7	39.400	83.324
LG7	15435569	7	39.506	83.538
LG7	15492023	7	39.506	83.538
LG7	15492024	7	39.506	83.538
LG7	15492034	7	39.506	83.538
LG7	15492054	7	39.506	83.538
LG7	15492059	7	39.506	83.538
LG7	15492489	7	39.613	83.751
LG7	15492490	7	39.613	83.751
LG7	15492496	7	39.613	83.751
LG7	15492498	7	39.613	83.751
LG7	15492520	7	39.613	83.858
LG7	15494252	7	39.613	83.965
LG7	15497715	7	39.613	83.965
LG7	15505838	7	39.720	84.071
LG7	15505844	7	39.827	84.285
LG7	15513202	7	39.933	84.499
LG7	15517944	7	40.040	84.606
LG7	15542745	7	40.254	84.926
LG7	15565218	7	40.682	85.570
LG7	15589209	7	41.110	86.648
LG7	15591233	7	41.538	86.969
LG7	15626827	7	41.645	87.290
LG7	15626828	7	41.645	87.290
LG7	15626832	7	41.645	87.290
LG7	15678029	7	41.752	87.396
LG7	15685064	7	41.859	87.503
LG7	15728342	7	42.395	87.824
LG7	15790836	7	42.395	87.824
LG7	15817452	7	42.823	88.038
LG7	15817930	7	42.823	88.251
LG7	15817949	7	42.823	88.251
LG7	15826258	7	43.144	88.679
LG7	15849365	7	43.144	89.215
LG7	15857421	7	44.221	89.429
LG7	15915215	7	44.328	89.643
LG7	15915246	7	44.328	89.749
LG7	15942440	7	44.328	89.749
LG7	15945003	7	44.328	89.749
LG7	15945038	7	44.542	89.963
LG7	15982802	7	44.648	90.177
LG7	15987730	7	44.648	90.390
LG7	15987731	7	44.648	90.390
LG7	15989635	7	44.648	90.390
LG7	16005650	7	44.862	90.711
LG7	16021997	7	44.862	90.818
LG7	16024419	7	44.969	90.925
LG7	16032103	7	45.076	90.925
LG7	16065701	7	45.182	90.925
LG7	16069908	7	45.396	91.246
LG7	16108415	7	45.503	91.459
LG7	16108424	7	45.503	91.459
LG7	16117907	7	45.503	91.459
LG7	16131951	7	45.503	91.566
LG7	16153011	7	45.609	91.566
LG7	16153717	7	45.716	91.673
LG7	16181131	7	45.716	91.779
LG7	16181669	7	45.823	91.779
LG7	16181707	7	45.930	91.779
LG7	16209135	7	46.250	91.779
LG7	16221946	7	46.571	91.779
LG7	16243171	7	47.323	91.779
LG7	16307433	7	47.537	91.779
LG7	16324345	7	47.751	91.779
LG7	16362444	7	47.751	91.779
LG7	16365120	7	47.751	91.779
LG7	16382260	7	47.751	91.779
LG7	16406555	7	47.964	91.993
LG7	16436379	7	48.071	91.993
LG7	16440394	7	48.071	91.993
LG7	16443210	7	48.071	91.993
LG7	16445110	7	48.392	91.993
LG7	16467028	7	48.605	92.100
LG7	16506012	7	48.819	92.207
LG7	16517754	7	48.926	92.313
LG7	16520526	7	49.033	92.313
LG7	16522406	7	49.033	92.420
LG7	16550539	7	49.353	92.420
LG7	16560488	7	49.460	92.420
LG7	16628402	7	49.567	92.420
LG7	16630094	7	49.567	92.420
LG7	16631346	7	49.567	92.420
LG7	16632393	7	49.567	92.420
LG7	16632537	7	49.567	92.420
LG7	16632560	7	49.567	92.420
LG7	16672713	7	49.567	92.420
LG7	16688082	7	49.567	92.420
LG7	16697160	7	49.567	92.420
LG7	16699695	7	49.567	92.420
LG7	16709527	7	49.567	92.420
LG7	16727444	7	49.567	92.420
LG7	16745235	7	49.674	92.527
LG7	16745242	7	49.674	92.527
LG7	16784799	7	49.674	92.527
LG7	16784806	7	49.780	92.527
LG7	16800028	7	49.780	92.527
LG7	16847156	7	50.101	92.527
LG7	16855540	7	50.208	92.527
LG7	16882645	7	50.208	92.527
LG7	16882671	7	50.208	92.527
LG7	16953308	7	50.208	92.527
LG7	16953331	7	50.208	92.527
LG7	16959046	7	50.208	92.527
LG7	16969783	7	50.208	92.527
LG7	16976422	7	50.208	92.527
LG7	16982445	7	50.315	92.527
LG7	16982462	7	50.421	92.527
LG7	16995702	7	50.421	92.527
LG7	16998628	7	50.528	92.527
LG7	16998632	7	50.528	92.527
LG7	16998639	7	50.635	92.527
LG7	17004234	7	50.635	92.527
LG7	17004250	7	50.635	92.527
LG7	17028678	7	50.635	92.527
LG7	17028687	7	50.635	92.527
LG7	17059817	7	50.635	92.527
LG7	17059823	7	50.635	92.527
LG7	17059829	7	50.635	92.527
LG7	17060208	7	50.635	92.527
LG7	17105551	7	50.635	92.527
LG7	17105577	7	50.635	92.527
LG7	17115537	7	50.635	92.527
LG7	17115547	7	50.635	92.527
LG7	17156866	7	50.743	92.527
LG7	17174128	7	50.743	92.527
LG7	17174174	7	50.743	92.527
LG7	17178787	7	50.743	92.527
LG7	17212548	7	50.743	92.527
LG7	17226820	7	50.743	92.527
LG7	17226831	7	50.743	92.527
LG7	17228647	7	50.743	92.635
LG7	17247003	7	50.743	92.635
LG7	17247492	7	50.743	92.635
LG7	17248135	7	50.743	92.635
LG7	17259656	7	50.743	92.635
LG7	17304558	7	50.743	92.635
LG7	17307953	7	50.853	92.635
LG7	17340481	7	50.853	92.635
LG7	17340482	7	50.853	92.635
LG7	17349030	7	50.853	92.635
LG7	17349184	7	50.853	92.635
LG7	17392201	7	50.967	92.635
LG7	17416933	7	50.967	92.635
LG7	17436306	7	50.967	92.635
LG7	17494524	7	50.967	92.635
LG7	17501899	7	50.967	92.743
LG7	17606973	7	50.967	92.743
LG7	17626490	7	50.967	92.743
LG7	17627373	7	50.967	92.743
LG7	17627377	7	51.092	92.743
LG7	17660692	7	51.416	92.743
LG7	17760062	7	51.759	92.743
LG7	17779148	7	51.759	92.743
LG7	17779149	7	51.759	92.743
LG7	17847384	7	51.759	92.985
LG7	17847425	7	51.759	92.985
LG7	17847430	7	53.405	93.340
LG8	113122	8	0.000	0.000
LG8	128903	8	0.000	0.000
LG8	151553	8	0.178	0.000
LG8	301127	8	0.178	0.000
LG8	311292	8	0.330	0.000
LG8	333248	8	0.456	0.115
LG8	401332	8	0.569	0.226
LG8	401342	8	0.569	0.226
LG8	427073	8	0.569	0.226
LG8	428721	8	0.569	0.226
LG8	508027	8	0.569	0.226
LG8	508031	8	0.569	0.226
LG8	508046	8	0.569	0.226
LG8	508048	8	0.569	0.226
LG8	512246	8	0.678	0.226
LG8	513900	8	0.678	0.226
LG8	531097	8	0.678	0.226
LG8	571104	8	0.678	0.226
LG8	571146	8	0.678	0.226
LG8	578394	8	0.678	0.333
LG8	634967	8	0.678	0.333
LG8	635760	8	0.678	0.439
LG8	643372	8	0.785	0.439
LG8	645263	8	0.785	0.546
LG8	645279	8	1.213	0.546
LG8	669413	8	1.213	0.760
LG8	669419	8	1.213	0.760
LG8	711660	8	1.427	0.760
LG8	711661	8	1.427	0.760
LG8	711667	8	1.427	0.760
LG8	741554	8	1.533	0.760
LG8	776122	8	1.640	0.974
LG8	786440	8	2.068	0.974
LG8	932742	8	2.282	0.974
LG8	936465	8	2.282	1.080
LG8	948808	8	2.496	1.294
LG8	948810	8	2.496	1.294
LG8	948834	8	2.496	1.294
LG8	948836	8	2.496	1.294
LG8	964060	8	2.710	1.508
LG8	964069	8	2.710	1.508
LG8	998779	8	3.030	1.614
LG8	1036250	8	3.459	1.721
LG8	1111012	8	3.779	1.935
LG8	1111020	8	3.779	1.935
LG8	1111021	8	3.886	2.041
LG8	1191662	8	3.993	2.470
LG8	1191674	8	3.993	2.470
LG8	1191692	8	4.100	3.006
LG8	1224540	8	4.100	3.112
LG8	1224589	8	4.313	3.219
LG8	1224593	8	4.634	3.326
LG8	1226348	8	4.634	3.433
LG8	1262015	8	4.634	3.539
LG8	1291198	8	5.062	3.539
LG8	1295587	8	5.062	3.539
LG8	1328751	8	5.062	3.539
LG8	1332693	8	5.062	3.539
LG8	1380181	8	5.491	3.860
LG8	1408294	8	5.704	3.860
LG8	1413219	8	5.811	3.860
LG8	1413249	8	5.811	3.860
LG8	1413250	8	5.811	3.860
LG8	1413251	8	5.811	3.860
LG8	1413294	8	5.918	3.860
LG8	1413313	8	5.918	3.860
LG8	1416714	8	6.239	4.074
LG8	1435839	8	6.775	4.074
LG8	1449913	8	6.881	4.181
LG8	1449982	8	6.881	4.287
LG8	1450018	8	6.881	4.394
LG8	1489180	8	6.988	4.394
LG8	1489181	8	6.988	4.394
LG8	1496421	8	6.988	4.394
LG8	1496449	8	7.202	4.501
LG8	1503811	8	7.202	4.822
LG8	1503831	8	7.202	4.822
LG8	1504675	8	7.308	5.035
LG8	1505680	8	7.415	5.035
LG8	1516955	8	7.415	5.035
LG8	1536262	8	7.629	5.035
LG8	1536281	8	7.629	5.035
LG8	1537405	8	7.736	5.035
LG8	1544121	8	7.736	5.249
LG8	1556936	8	8.056	5.356
LG8	1590935	8	8.163	5.569
LG8	1594480	8	8.377	5.998
LG8	1599163	8	8.484	5.998
LG8	1599172	8	8.590	5.998
LG8	1599839	8	8.911	6.211
LG8	1599871	8	9.018	6.318
LG8	1605079	8	9.018	6.532
LG8	1648722	8	9.662	7.284
LG8	1648770	8	9.768	7.390
LG8	1814842	8	10.089	7.604
LG8	1814943	8	10.410	7.925
LG8	1870156	8	10.838	8.353
LG8	1926972	8	11.159	9.213
LG8	1926976	8	11.266	9.213
LG8	1926982	8	11.266	9.320
LG8	1926983	8	11.266	9.320
LG8	1927006	8	11.266	9.320
LG8	1927012	8	12.018	10.289
LG8	1937466	8	12.125	10.396
LG8	2035822	8	12.231	10.716
LG8	2055824	8	12.338	10.823
LG8	2106450	8	12.982	11.359
LG8	2106470	8	13.089	11.359
LG8	2149050	8	13.195	11.466
LG8	2168296	8	13.409	11.679
LG8	2176977	8	13.516	11.679
LG8	2209170	8	13.837	11.786
LG8	2220791	8	14.050	12.000
LG8	2220823	8	14.050	12.428
LG8	2222185	8	14.157	12.642
LG8	2244224	8	14.264	12.748
LG8	2268679	8	14.692	12.962
LG8	2268694	8	14.692	12.962
LG8	2280956	8	14.906	12.962
LG8	2300005	8	14.906	13.283
LG8	2300007	8	14.906	13.283
LG8	2300025	8	14.906	13.283
LG8	2301160	8	14.906	13.390
LG8	2336186	8	14.906	14.034
LG8	2336211	8	14.906	14.140
LG8	2336214	8	14.906	14.140
LG8	2343251	8	14.906	14.569
LG8	2343279	8	14.906	14.675
LG8	2348343	8	15.119	15.104
LG8	2370249	8	15.333	15.317
LG8	2393821	8	15.440	15.853
LG8	2484976	8	15.761	16.713
LG8	2485014	8	15.974	16.820
LG8	2489107	8	16.081	16.820
LG8	2489160	8	16.295	16.820
LG8	2490042	8	16.615	17.464
LG8	2502763	8	16.722	17.571
LG8	2556709	8	17.366	18.322
LG8	2606492	8	17.366	18.429
LG8	2627848	8	17.580	18.536
LG8	2705146	8	17.580	18.643
LG8	2724579	8	17.580	18.643
LG8	2724617	8	17.580	18.643
LG8	2727564	8	17.686	18.749
LG8	2754777	8	17.900	19.178
LG8	2759808	8	17.900	19.284
LG8	2778011	8	18.436	19.498
LG8	2823252	8	18.972	19.605
LG8	2864194	8	19.079	19.818
LG8	2864203	8	19.185	19.925
LG8	2864212	8	19.185	19.925
LG8	2864251	8	19.399	20.139
LG8	2897959	8	20.477	20.999
LG8	2900396	8	20.477	21.427
LG8	2900411	8	20.797	21.427
LG8	2923484	8	21.118	22.614
LG8	2949166	8	21.118	23.042
LG8	2949170	8	21.118	23.042
LG8	2949182	8	21.118	23.042
LG8	2949185	8	21.225	23.471
LG8	3091491	8	21.439	24.439
LG8	3099562	8	21.439	24.653
LG8	3099608	8	21.439	24.867
LG8	3104132	8	21.652	25.295
LG8	3112072	8	21.759	25.402
LG8	3112132	8	21.866	26.045
LG8	3125042	8	22.079	26.689
LG8	3202456	8	22.079	26.689
LG8	3225249	8	22.079	26.689
LG8	3227779	8	22.079	26.689
LG8	3232377	8	22.079	26.796
LG8	3250514	8	22.079	27.010
LG8	3250561	8	22.079	27.010
LG8	3268147	8	22.079	27.546
LG8	3268156	8	22.079	27.546
LG8	3283027	8	22.186	28.189
LG8	3283051	8	22.186	28.189
LG8	3343691	8	22.186	28.833
LG8	3444028	8	22.186	28.940
LG8	3444029	8	22.186	28.940
LG8	3449318	8	22.186	28.940
LG8	3449348	8	22.186	28.940
LG8	3449355	8	22.186	28.940
LG8	3454940	8	22.186	29.154
LG8	3471654	8	22.186	29.154
LG8	3471696	8	22.400	29.154
LG8	3514491	8	22.507	29.474
LG8	3537202	8	22.613	29.688
LG8	3539180	8	22.720	30.224
LG8	3550014	8	22.720	30.545
LG8	3573646	8	22.827	30.759
LG8	3573682	8	22.827	30.759
LG8	3585987	8	22.934	31.079
LG8	3590284	8	22.934	31.079
LG8	3635426	8	22.934	31.615
LG8	3635441	8	22.934	31.829
LG8	3672172	8	22.934	31.936
LG8	3672614	8	22.934	31.936
LG8	3711072	8	22.934	32.579
LG8	3711087	8	22.934	32.686
LG8	3738566	8	23.040	33.330
LG8	3738569	8	23.040	33.330
LG8	3738576	8	23.040	33.330
LG8	3738911	8	23.040	33.437
LG8	3744459	8	23.040	33.865
LG8	3787111	8	23.040	35.380
LG8	4035580	8	23.040	36.349
LG8	4097510	8	23.040	36.349
LG8	4101635	8	23.147	36.456
LG8	4101649	8	23.147	36.456
LG8	4101661	8	23.147	36.563
LG8	4109172	8	23.147	36.776
LG8	4130151	8	23.147	36.883
LG8	4171778	8	23.147	37.419
LG8	4171784	8	23.147	37.419
LG8	4171983	8	23.147	37.847
LG8	4171991	8	23.147	37.954
LG8	4171996	8	23.147	37.954
LG8	4219909	8	23.254	37.954
LG8	4318234	8	23.254	38.382
LG8	4318273	8	23.254	38.382
LG8	4370854	8	23.360	38.703
LG8	4379326	8	23.467	38.703
LG8	4379348	8	23.467	38.703
LG8	4405271	8	23.574	39.024
LG8	4405285	8	23.574	39.024
LG8	4422890	8	23.574	39.024
LG8	4425014	8	23.574	39.024
LG8	4439900	8	23.681	39.024
LG8	4476943	8	23.681	39.345
LG8	4476946	8	23.681	39.345
LG8	4526294	8	23.681	39.345
LG8	4533776	8	23.681	39.451
LG8	4533825	8	23.681	39.451
LG8	4586928	8	23.681	40.095
LG8	4593728	8	23.787	40.095
LG8	4611725	8	24.216	40.416
LG8	4629967	8	24.216	40.523
LG8	4639888	8	24.216	40.523
LG8	4645904	8	24.216	40.523
LG8	4645906	8	24.216	40.523
LG8	4645908	8	24.216	40.523
LG8	4651807	8	24.644	40.629
LG8	4680033	8	24.644	40.736
LG8	4700264	8	24.644	40.843
LG8	4716440	8	24.644	40.843
LG8	4732940	8	24.644	41.057
LG8	4770867	8	24.644	41.593
LG8	4804761	8	24.644	41.593
LG8	4928836	8	24.644	41.593
LG8	4928837	8	24.644	41.593
LG8	4928879	8	24.644	41.806
LG8	4962822	8	24.644	41.913
LG8	4968511	8	24.644	41.913
LG8	4989599	8	24.644	42.020
LG8	4992896	8	24.644	42.126
LG8	4998549	8	24.644	42.126
LG8	4998559	8	24.644	42.126
LG8	5041217	8	24.644	42.233
LG8	5043833	8	24.644	42.233
LG8	5044321	8	24.644	42.233
LG8	5048125	8	24.644	42.554
LG8	5051810	8	24.644	42.768
LG8	5068589	8	24.644	42.981
LG8	5069110	8	24.644	42.981
LG8	5082939	8	24.644	42.981
LG8	5082978	8	24.644	42.981
LG8	5087074	8	24.644	43.088
LG8	5087096	8	24.644	43.088
LG8	5134447	8	24.644	43.195
LG8	5147228	8	24.858	43.408
LG8	5147249	8	24.858	43.408
LG8	5162844	8	24.858	43.408
LG8	5209312	8	24.858	43.515
LG8	5219677	8	24.858	43.622
LG8	5298240	8	24.858	43.622
LG8	5311873	8	24.858	43.622
LG8	5311875	8	24.858	43.622
LG8	5320774	8	24.964	43.622
LG8	5320788	8	24.964	43.622
LG8	5327325	8	24.964	43.622
LG8	5329957	8	24.964	43.622
LG8	5343060	8	24.964	43.622
LG8	5343099	8	24.964	43.622
LG8	5344709	8	24.964	43.622
LG8	5344723	8	24.964	43.622
LG8	5350153	8	24.964	43.729
LG8	5358488	8	24.964	43.835
LG8	5358518	8	24.964	43.835
LG8	5365486	8	24.964	43.835
LG8	5386907	8	24.964	43.835
LG8	5386908	8	24.964	43.835
LG8	5386920	8	24.964	43.835
LG8	5396132	8	24.964	43.942
LG8	5398537	8	24.964	44.156
LG8	5416384	8	24.964	44.262
LG8	5416391	8	24.964	44.262
LG8	5416408	8	24.964	44.262
LG8	5442305	8	24.964	44.262
